User_ID,Normalized_Content_Watched,Main_Category_Watched,Sub_Category_Watched
2544,0.4120408781391318,Entertainment,Documentaries
2545,0.37371030805742855,Gaming,PC Gaming
2546,0.9505050059226501,Entertainment,Comedy
2547,0.4863595543077268,Gaming,eSports
2548,0.359333437243068,Gaming,Role-Playing Games
2549,0.5048483558868769,News,Local News
2550,0.16230263956932567,Gaming,Mobile Gaming
2551,0.9898235430796432,Entertainment,Movies
2552,0.3129938789326129,News,Health
2553,0.4473132453138339,Sports,Soccer
2554,0.5097936587263123,Entertainment,Drama
2555,0.5225305075559425,Entertainment,TV Shows
2556,0.9975879730980493,News,Weather
2557,0.2270857657608093,Education,Workshops
2558,0.04650138750890753,Sports,Basketball
2559,0.5918701371733256,Gaming,eSports
2560,0.7726269320299696,Entertainment,Documentaries
2561,0.9800221978725049,Education,Online Courses
2562,0.417976121475124,Sports,Baseball
2563,0.6680743766481013,Education,Lectures
2564,0.7851715856536189,Sports,Tennis
2565,0.8133494910904222,Gaming,PC Gaming
2566,0.8176814483934317,Gaming,Role-Playing Games
2567,0.7679451608054186,Sports,Basketball
2568,0.9317254442294117,Gaming,Console Gaming
2569,0.32205202983010794,Sports,Football
2570,0.8925907211892947,Gaming,Console Gaming
2571,0.7769022600967331,News,Health
2572,0.4332613617573431,Entertainment,Documentaries
2573,0.5007523497203088,News,Technology News
2574,0.7856410459338672,News,Weather
2575,0.22660963898440856,Education,Seminars
2576,0.6230850385372081,News,Technology News
2577,0.9243118904453269,Gaming,Role-Playing Games
2578,0.6894112376294226,News,Technology News
2579,0.012546550902784448,Education,Workshops
2580,0.5811276191703195,Gaming,Console Gaming
2581,0.673942890974749,Gaming,eSports
2582,0.9086784569004998,Gaming,Mobile Gaming
2583,0.5578331741370914,News,Weather
2584,0.7385602939741175,Entertainment,Comedy
2585,0.14406751683553343,Education,Seminars
2586,0.3407436852189334,Sports,Basketball
2587,0.9004018345228696,Entertainment,TV Shows
2588,0.1772860118928623,Gaming,eSports
2589,0.904003851534466,Education,Workshops
2590,0.7002815306747561,News,Politics
2591,0.08418808815139323,Entertainment,Music Videos
2592,0.49375778218152966,News,Politics
2593,0.282339184120463,News,Technology News
2594,0.23748102795103232,Education,Online Courses
2595,0.45255208696795846,Gaming,eSports
2596,0.49261441871933087,Gaming,PC Gaming
2597,0.3637739521599077,News,Health
2598,0.47873583153729005,Sports,Hockey
2599,0.8369386122506808,Sports,Tennis
2600,0.3279471595632236,Education,Online Courses
2601,0.06767535027207305,Gaming,Role-Playing Games
2602,0.39672487029331005,Education,Lectures
2603,0.1632302793847813,News,Technology News
2604,0.5615912652178411,News,Politics
2605,0.12504959265703453,Sports,Hockey
2606,0.1829489355800159,News,Weather
2607,0.3531059821670668,Entertainment,Documentaries
2608,0.8445095356578296,Gaming,Strategy Games
2609,0.05638097719180257,Education,Tutorials
2610,0.5461992574761673,News,Politics
2611,0.3316977568541033,Sports,Football
2612,0.23523811396005512,Education,Seminars
2613,0.5419721350723626,News,Weather
2614,0.32839845785242083,Education,Online Courses
2615,0.7046165006544555,Sports,Football
2616,0.28470765419476174,Entertainment,Comedy
2617,0.13490804163537928,Gaming,Console Gaming
2618,0.9539428430896565,News,Local News
2619,0.2604697785422434,Gaming,Mobile Gaming
2620,0.4847306842533312,Education,Lectures
2621,0.6458847501497337,Entertainment,Movies
2622,0.4835849767372191,Sports,Football
2623,0.5783740736118174,Gaming,PC Gaming
2624,0.20570769125298116,Entertainment,Movies
2625,0.9019898655092178,Entertainment,Music Videos
2626,0.1843411841414283,Sports,Tennis
2627,0.18701315620571235,Sports,Baseball
2628,0.9348929992674988,Sports,Soccer
2629,0.33675321269645186,Entertainment,Comedy
2630,0.7272897132599248,Education,Seminars
2631,0.02619909453964253,Entertainment,Documentaries
2632,0.6251559947433014,Sports,Basketball
2633,0.6634173145874616,News,Health
2634,0.37309669759953357,Education,Online Courses
2635,0.25033863264633316,Entertainment,Comedy
2636,0.5701577854994396,Entertainment,TV Shows
2637,0.18719874652888302,Education,Online Courses
2638,0.8037457896907142,Sports,Basketball
2639,0.0665642570461783,Sports,Football
2640,0.17535974894487905,Sports,Tennis
2641,0.7448847124229598,News,Local News
2642,0.0789837453088601,Sports,Hockey
2643,0.34741209006145446,News,Health
2644,0.08109923436100264,News,Local News
2645,0.47645153699541853,Sports,Baseball
2646,0.7584977943705095,Education,Tutorials
2647,0.7908899584818573,Sports,Baseball
2648,0.6661680312833214,Education,Tutorials
2649,0.6233373945924158,News,Local News
2650,0.006103276523681589,News,Politics
2651,0.5110304599857765,Sports,Tennis
2652,0.963672290130238,Entertainment,Drama
2653,0.7921202201905384,News,Weather
2654,0.8448082538583587,Gaming,Role-Playing Games
2655,0.46136160148284133,Entertainment,TV Shows
2656,0.5903435674019765,Gaming,Mobile Gaming
2657,0.24568692643124113,Sports,Hockey
2658,0.7824009594370044,Sports,Basketball
2659,0.28823322750017855,Sports,Soccer
2660,0.08401254036564887,Education,Workshops
2661,0.9790672447560712,Entertainment,Documentaries
2662,0.9655665272802508,News,International News
2663,0.8006229817281445,Education,Seminars
2664,0.039629003323874534,Gaming,Role-Playing Games
2665,0.383077088574135,Education,Documentaries
2666,0.2803745455330283,Gaming,Role-Playing Games
2667,0.17969336669866864,Gaming,PC Gaming
2668,0.5151248366592659,Sports,Tennis
2669,0.23521416158774477,Sports,Football
2670,0.9705901042622567,News,Technology News
2671,0.7929754405100036,News,Local News
2672,0.14002961737519182,Sports,Football
2673,0.7519092278802105,Education,Workshops
2674,0.46131521843336676,Gaming,Strategy Games
2675,0.8982154159523045,Sports,Tennis
2676,0.7923861121775202,Education,Workshops
2677,0.045296119318168904,News,Politics
2678,0.9179961474381703,Sports,Hockey
2679,0.8869428908964464,Entertainment,Music Videos
2680,0.9622904438265965,Sports,Baseball
2681,0.6238958675192912,Education,Seminars
2682,0.6616012952613368,News,Weather
2683,0.5288540253429521,Education,Tutorials
2684,0.9893581270741519,Entertainment,Movies
2685,0.5661365180298069,Education,Tutorials
2686,0.5482293073513522,Entertainment,TV Shows
2687,0.8529957347379402,Entertainment,Drama
2688,0.8552785503607478,Entertainment,Comedy
2689,0.01235569162902228,Entertainment,Movies
2690,0.35700385900488385,Sports,Baseball
2691,0.419453203762713,Education,Tutorials
2692,0.6899353150774906,Sports,Football
2693,0.9493711985262492,Gaming,Strategy Games
2694,0.012820512130722883,News,Weather
2695,0.8056072289185934,Sports,Baseball
2696,0.8060663562673756,Education,Tutorials
2697,0.8482396719597551,Entertainment,Movies
2698,0.11623767937435658,Sports,Tennis
2699,0.32463433506903394,Sports,Tennis
2700,0.9694197049637142,News,Weather
2701,0.7287793334066495,Gaming,eSports
2702,0.44132121664369706,News,Local News
2703,0.25546053181212747,Gaming,Strategy Games
2704,0.8850479558706765,News,Politics
2705,0.4326443019943127,Gaming,PC Gaming
2706,0.8384731166090812,News,International News
2707,0.007443377304449439,Education,Tutorials
2708,0.2956654404624599,Gaming,Mobile Gaming
2709,0.8798208348084876,News,Weather
2710,0.6472349330716536,Gaming,Console Gaming
2711,0.44302593031639215,Sports,Basketball
2712,0.2620857723654686,Sports,Soccer
2713,0.42816382932191543,Gaming,Strategy Games
2714,0.11537262649926938,News,Health
2715,0.3885067672467749,Sports,Basketball
2716,0.4071366956086122,Sports,Basketball
2717,0.7749817351854449,Education,Workshops
2718,0.605879766256637,Education,Lectures
2719,0.22049514665081593,Entertainment,Music Videos
2720,0.12483934326703727,Gaming,Strategy Games
2721,0.4371278799226691,Education,Lectures
2722,0.26410057388299135,Entertainment,TV Shows
2723,0.08021140471269261,Gaming,Mobile Gaming
2724,0.4429259685283289,News,Local News
2725,0.348363071311502,Entertainment,Drama
2726,0.3202496814419624,News,Weather
2727,0.2931729008844087,Entertainment,TV Shows
2728,0.05968653104804822,News,Local News
2729,0.6334649484567374,Sports,Soccer
2730,0.9473024330139671,Sports,Hockey
2731,0.7327833715023948,News,Health
2732,0.1073503071317169,Sports,Soccer
2733,0.5655114682697644,Education,Online Courses
2734,0.5818954341434905,Education,Documentaries
2735,0.5650253177526992,News,Local News
2736,0.7968986703313867,News,Health
2737,0.8544362469471665,News,Weather
2738,0.19204868945091635,News,Politics
2739,0.5714873214092479,News,Local News
2740,0.5981609138302444,News,Local News
2741,0.6786068904896552,News,Weather
2742,0.08450417924215392,Education,Tutorials
2743,0.47792902864048203,Education,Online Courses
2744,0.6773943045973043,Entertainment,Music Videos
2745,0.33226453121485144,News,Local News
2746,0.0701513969184897,Entertainment,Movies
2747,0.13978152526128873,News,Weather
2748,0.7143695328069266,Entertainment,Movies
2749,0.28069459146953935,Education,Lectures
2750,0.6648813183281278,News,Politics
2751,0.3421601519062446,News,International News
2752,0.3944879772814084,Gaming,Strategy Games
2753,0.80749367628184,Education,Seminars
2754,0.27799381355419195,Sports,Baseball
2755,0.09772023257450924,News,International News
2756,0.4258257762118234,News,International News
2757,0.7103766822971185,News,Technology News
2758,0.3291886370554591,Gaming,PC Gaming
2759,0.7447226266209869,Entertainment,TV Shows
2760,0.4181466664412591,Education,Documentaries
2761,0.49178293249146254,Sports,Tennis
2762,0.5966660863912769,News,Weather
2763,0.12262240088371723,Gaming,Console Gaming
2764,0.3169628653412141,Education,Seminars
2765,0.507191002493775,Gaming,eSports
2766,0.5421046905219383,Sports,Soccer
2767,0.8582928184869448,Sports,Tennis
2768,0.5040263610555384,Gaming,PC Gaming
2769,0.9344046059442057,Education,Workshops
2770,0.6282254809981822,Entertainment,TV Shows
2771,0.1704321561821498,Education,Documentaries
2772,0.3141981888668621,Sports,Football
2773,0.8222790918356999,News,Local News
2774,0.0813481502140988,Sports,Soccer
2775,0.5217795140062943,Education,Documentaries
2776,0.9453073565647583,Sports,Basketball
2777,0.29101803086299893,Gaming,Role-Playing Games
2778,0.7193389629908193,Education,Online Courses
2779,0.2485864757146794,Sports,Baseball
2780,0.34128358463181996,Gaming,Console Gaming
2781,0.31618053688990677,Entertainment,Comedy
2782,0.2195121674256032,Sports,Basketball
2783,0.40733981387382534,Education,Seminars
2784,0.6945719017445928,Gaming,PC Gaming
2785,0.47518681765824433,Sports,Football
2786,0.6998183618247503,Sports,Soccer
2787,0.5676790679926099,News,Technology News
2788,0.1674620352945695,Entertainment,Music Videos
2789,0.7262383593796086,Education,Lectures
2790,0.988699359345143,Sports,Soccer
2791,0.7640316894645245,Sports,Basketball
2792,0.5666637176223727,Gaming,Mobile Gaming
2793,0.7376869940508597,Gaming,eSports
2794,0.3839593440088175,Sports,Hockey
2795,0.207322305450084,Sports,Soccer
2796,0.22125801610057994,Entertainment,TV Shows
2797,0.9194014553535101,News,Local News
2798,0.49026443335526837,Gaming,Mobile Gaming
2799,0.0572477123190972,Education,Tutorials
2800,0.7826041796163659,Sports,Baseball
2801,0.43582707613113014,Sports,Basketball
2802,0.7532500276298578,Entertainment,Movies
2803,0.08213908517611157,Gaming,Strategy Games
2804,0.6375581958234825,Education,Tutorials
2805,0.13134591853272848,Education,Documentaries
2806,0.9329470038557199,Sports,Basketball
2807,0.7394237997495986,Entertainment,Movies
2808,0.3744288145399254,Entertainment,Drama
2809,0.2178715231855537,Sports,Tennis
2810,0.21844056777337084,News,Weather
2811,0.9513116793093599,Sports,Soccer
2812,0.14683102332838682,Sports,Baseball
2813,0.59778598345982,Sports,Soccer
2814,0.9535319909558064,News,Weather
2815,0.716118359127255,Sports,Tennis
2816,0.8639987237961043,News,International News
2817,0.047917142465156104,Sports,Basketball
2818,0.7774915919493476,Entertainment,Drama
2819,0.5157419228103246,Sports,Hockey
2820,0.04694323862840988,Entertainment,TV Shows
2821,0.6585111888088332,Education,Lectures
2822,0.8580587850925393,Education,Tutorials
2823,0.2675340323667331,Education,Online Courses
2824,0.5484428721524093,Sports,Baseball
2825,0.9098077760524513,Education,Tutorials
2826,0.942318947847262,Gaming,PC Gaming
2827,0.5505809937095621,Entertainment,TV Shows
2828,0.237700127966051,Sports,Hockey
2829,0.4072142569732664,Entertainment,Documentaries
2830,0.8170639602618518,Education,Lectures
2831,0.6773316996909822,Gaming,Strategy Games
2832,0.14659567587011457,Education,Online Courses
2833,0.20712612576321976,Gaming,Strategy Games
2834,0.10046051016219282,News,Health
2835,0.7567592767849114,Gaming,PC Gaming
2836,0.24483348609673683,Education,Seminars
2837,0.8086907743974405,Education,Documentaries
2838,0.8238544142184806,News,Local News
2839,0.12719011989612372,Sports,Baseball
2840,0.9894495521646461,Education,Online Courses
2841,0.961995822419814,Education,Documentaries
2842,0.525856586620074,News,Local News
2843,0.7207170907182376,News,Local News
2844,0.3655837442831599,Entertainment,Drama
2845,0.8673984375185255,Education,Online Courses
2846,0.514809136833075,Education,Tutorials
2847,0.6890684915457628,Gaming,Console Gaming
2848,0.47733243579837314,Gaming,PC Gaming
2849,0.302114047673397,Gaming,Mobile Gaming
2850,0.1731919178895871,News,Local News
2851,0.2399482153101834,Entertainment,Comedy
2852,0.023123817858485607,Sports,Football
2853,0.23588564022355873,Gaming,Mobile Gaming
2854,0.8987177320229314,Sports,Basketball
2855,0.7735298566569657,Education,Lectures
2856,0.9841583270475042,Education,Tutorials
2857,0.5998152440083838,Education,Documentaries
2858,0.022039159310958678,Entertainment,Music Videos
2859,0.6149147473479456,Gaming,eSports
2860,0.6458117296002769,Entertainment,Music Videos
2861,0.15938442524242546,Sports,Basketball
2862,0.1701132626528502,Sports,Basketball
2863,0.14446215953070152,Education,Online Courses
2864,0.17493612977335138,Education,Online Courses
2865,0.7885241668243281,Entertainment,Documentaries
2866,0.8087461357711878,Gaming,PC Gaming
2867,0.4979607694248257,Entertainment,Music Videos
2868,0.875600778308587,Education,Tutorials
2869,0.332878685775832,Sports,Soccer
2870,0.3910391348280615,Entertainment,Documentaries
2871,0.32407436529793554,Sports,Hockey
2872,0.13494989652272815,Entertainment,Movies
2873,0.8987365023811856,News,Technology News
2874,0.8534686744022831,Education,Online Courses
2875,0.05145926537775802,Gaming,Role-Playing Games
2876,0.054612487133223975,Gaming,Role-Playing Games
2877,0.8904552562586925,Gaming,PC Gaming
2878,0.18656051868088974,Education,Documentaries
2879,0.5417984470558934,Entertainment,TV Shows
2880,0.13860086170368902,Education,Seminars
2881,0.21899169977912913,News,Local News
2882,0.9946993589612302,Entertainment,Comedy
2883,0.010430560898691987,Gaming,Role-Playing Games
2884,0.24179646732805937,Sports,Hockey
2885,0.8005785166016968,Gaming,Console Gaming
2886,0.3484605922964912,Sports,Basketball
2887,0.37422607750546777,Sports,Baseball
2888,0.23111632158212814,Education,Seminars
2889,0.02832691354304029,Sports,Football
2890,0.6794158795502044,Sports,Basketball
2891,0.22272376833346874,Sports,Football
2892,0.6787202735595489,Gaming,Strategy Games
2893,0.32995141144512474,Education,Tutorials
2894,0.1769128647872772,Entertainment,Movies
2895,0.09858369364664654,Sports,Tennis
2896,0.7380806780759803,Gaming,Role-Playing Games
2897,0.8893089969372694,News,Local News
2898,0.6950410643814952,Sports,Football
2899,0.015369243251163844,Gaming,Console Gaming
2900,0.5679526186149719,News,International News
2901,0.5877993783976625,News,Politics
2902,0.6597132960468307,Gaming,Strategy Games
2903,0.8423747245039367,News,Politics
2904,0.6251917017567998,Entertainment,Music Videos
2905,0.6840990011588118,Sports,Tennis
2906,0.8612005985133716,Education,Tutorials
2907,0.3898710226408493,Entertainment,Music Videos
2908,0.2780639462365284,News,Health
2909,0.9010359665589286,Gaming,Strategy Games
2910,0.7634695372432577,Sports,Hockey
2911,0.720733800802827,News,Local News
2912,0.6304442460358292,Sports,Baseball
2913,0.6482751842437574,Education,Online Courses
2914,0.877753984627423,Entertainment,Documentaries
2915,0.10410129091827869,Sports,Soccer
2916,0.1722846427812219,Sports,Football
2917,0.4753980088982981,Education,Online Courses
2918,0.06705331176181673,Education,Tutorials
2919,0.8160151523658741,Education,Workshops
2920,0.628360890004881,News,International News
2921,0.41382589790138946,Gaming,eSports
2922,0.031200358862966238,Education,Workshops
2923,0.3995344648249597,Education,Tutorials
2924,0.028540732844723027,Sports,Football
2925,0.5007987604422255,Education,Lectures
2926,0.571334296328557,Sports,Basketball
2927,0.052204623946576545,News,Technology News
2928,0.11104068205082251,Education,Workshops
2929,0.8115041529550534,Entertainment,Music Videos
2930,0.09581524861617607,Entertainment,TV Shows
2931,0.6524222614059328,Gaming,Mobile Gaming
2932,0.3992706233815425,Gaming,Strategy Games
2933,0.5799143408573874,Education,Tutorials
2934,0.41506156319925724,Education,Tutorials
2935,0.9878528991455915,Gaming,PC Gaming
2936,0.4250310597030824,Education,Documentaries
2937,0.0011036975351641498,Sports,Baseball
2938,0.6534538200691471,Entertainment,Movies
2939,0.7909316638280938,Entertainment,Movies
2940,0.49237997002880296,Education,Documentaries
2941,0.9698321848522059,Sports,Baseball
2942,0.3430525342786578,Education,Online Courses
2943,0.7175050444174462,Sports,Baseball
2944,0.3269391009095226,Entertainment,TV Shows
2945,0.01604183315260066,Gaming,Console Gaming
2946,0.5853938388471006,Sports,Hockey
2947,0.4030895466769139,Gaming,PC Gaming
2948,0.44522221063695844,Sports,Baseball
2949,0.2323111718276467,News,Health
2950,0.7959369643048883,News,Technology News
2951,0.10581701892198625,Education,Workshops
2952,0.5316808552013084,Gaming,Role-Playing Games
2953,0.3917934098430442,Gaming,Console Gaming
2954,0.5507511824440381,Entertainment,Comedy
2955,0.8162037130331379,Gaming,Mobile Gaming
2956,0.9572974618427744,Education,Tutorials
2957,0.2251237476607605,Entertainment,Comedy
2958,0.3710517448523154,News,Politics
2959,0.8454433403962037,News,Politics
2960,0.7027051761574443,Entertainment,TV Shows
2961,0.3445370146213125,Sports,Basketball
2962,0.785639357337259,Gaming,Strategy Games
2963,0.5295235858690508,Gaming,Strategy Games
2964,0.411884565237422,News,Weather
2965,0.9525429677078128,News,Weather
2966,0.8686004222896687,Sports,Football
2967,0.49915400886609695,Education,Documentaries
2968,0.8689122254554602,Sports,Baseball
2969,0.8368052627823814,Entertainment,Comedy
2970,0.2034406955897552,Education,Workshops
2971,0.5767934721276524,Education,Workshops
2972,0.6809348903014127,News,Politics
2973,0.8587037754394845,News,Weather
2974,0.4084755597919085,Entertainment,TV Shows
2975,0.6886401251306272,Education,Seminars
2976,0.278994453745395,Education,Workshops
2977,0.14601674763813632,Sports,Hockey
2978,0.19101451328606023,Education,Online Courses
2979,0.34214641951772784,Gaming,Strategy Games
2980,0.232355503321253,Sports,Soccer
2981,0.2687661291889081,Education,Lectures
2982,0.24918288010807543,News,Weather
2983,0.08063639323346117,News,Local News
2984,0.03170814290621449,Gaming,Console Gaming
2985,0.879869713571863,Education,Seminars
2986,0.9877403044446894,Sports,Basketball
2987,0.6334955189662401,Education,Lectures
2988,0.9906478986753036,Sports,Soccer
2989,0.3450715500148769,Entertainment,TV Shows
2990,0.10267303149620488,Education,Tutorials
2991,0.82546624806362,Gaming,Strategy Games
2992,0.8189078919257771,Sports,Basketball
2993,0.7503190222157299,Entertainment,Comedy
2994,0.7203926967095996,News,Local News
2995,0.5579242589534084,News,Weather
2996,0.11415917000549658,News,Politics
2997,0.4933812405149697,News,Politics
2998,0.12894097170399266,Entertainment,Documentaries
2999,0.3151936521296258,News,Technology News
3000,0.11685976416035149,Gaming,PC Gaming
3001,0.5300971845638177,News,Health
3002,0.3337661068313267,Entertainment,TV Shows
3003,0.6771692095246256,Gaming,PC Gaming
3004,0.14726947422580194,Entertainment,TV Shows
3005,0.6876352877006212,Gaming,Console Gaming
3006,0.3883702041597623,Gaming,PC Gaming
3007,0.14553153984432632,Gaming,Role-Playing Games
3008,0.04235468596673819,Education,Lectures
3009,0.36341104070932095,Gaming,Strategy Games
3010,0.48355390259868236,Gaming,Role-Playing Games
3011,0.5706354966377237,Entertainment,Documentaries
3012,0.13775984089018556,Entertainment,Comedy
3013,0.3030601437235375,Gaming,Strategy Games
3014,0.8179428452595173,Gaming,Role-Playing Games
3015,0.3679186223036529,Education,Documentaries
3016,0.6825005230129436,Education,Tutorials
3017,0.10517304709455377,Sports,Soccer
3018,0.902308436202653,News,Politics
3019,0.22601209621860385,Sports,Hockey
3020,0.9719848889929774,Gaming,Strategy Games
3021,0.09659817842284713,Sports,Soccer
3022,0.35369098577790314,Sports,Hockey
3023,0.2300554250376904,Entertainment,Drama
3024,0.9441041253332768,Sports,Football
3025,0.7363509549385626,Gaming,eSports
3026,0.5689929642639684,Entertainment,Movies
3027,0.93931739881858,Gaming,Strategy Games
3028,0.35186894900981536,News,Technology News
3029,0.8236889627218258,Education,Seminars
3030,0.541412638162426,Entertainment,Comedy
3031,0.7449291163358522,Entertainment,Drama
3032,0.5782293050339032,Entertainment,Movies
3033,0.05957378316605488,Gaming,Console Gaming
3034,0.9803450949491733,News,Politics
3035,0.5262391980234699,Sports,Tennis
3036,0.7695644021739505,Sports,Tennis
3037,0.9930449321359877,Gaming,Mobile Gaming
3038,0.8046944680186718,Entertainment,TV Shows
3039,0.8298507577059182,Entertainment,Drama
3040,0.5579935954741764,News,Technology News
3041,0.07303150863932817,Gaming,Strategy Games
3042,0.11749802954071487,News,International News
3043,0.8813852024907601,News,International News
3044,0.0715549021679911,Entertainment,TV Shows
3045,0.3321477734212831,Education,Seminars
3046,0.7917456927405374,Education,Tutorials
3047,0.5353610421867961,News,Politics
3048,0.6705665164417172,Education,Seminars
3049,0.8926137141778466,Sports,Basketball
3050,0.905610159772686,Entertainment,Music Videos
3051,0.12801442260265616,Entertainment,Music Videos
3052,0.7013255972743102,News,Local News
3053,0.6700754947304616,News,Health
3054,0.5083671440754918,Entertainment,Drama
3055,0.16032832921055262,Education,Tutorials
3056,0.39276352049033236,Entertainment,TV Shows
3057,0.7354227527112753,Entertainment,Comedy
3058,0.1411088011529923,Sports,Soccer
3059,0.4618560430467479,Entertainment,Movies
3060,0.9307880022375905,News,Local News
3061,0.15709323163654088,Education,Workshops
3062,0.3926577782285732,Education,Lectures
3063,0.2062480414720529,News,Technology News
3064,0.39518488272629126,Gaming,Strategy Games
3065,0.09540948742709232,Education,Workshops
3066,0.8160637597334277,Gaming,eSports
3067,0.024680285962684234,Sports,Soccer
3068,0.22399874905451922,Education,Workshops
3069,0.7800955290114467,Gaming,Mobile Gaming
3070,0.5820345069166966,Sports,Soccer
3071,0.3053445152784273,Sports,Football
3072,0.13539428667311737,Entertainment,Documentaries
3073,0.19305985765895084,News,Politics
3074,0.15364291600465096,News,Technology News
3075,0.603266242891586,Gaming,Mobile Gaming
3076,0.35223339793858,News,Politics
3077,0.5014787062796779,Entertainment,Drama
3078,0.6054820217875077,Education,Lectures
3079,0.36949973869107144,Entertainment,Drama
3080,0.199146579617701,Entertainment,Drama
3081,0.5142525014783269,Gaming,eSports
3082,0.07953989604153944,News,Politics
3083,0.828526869302408,Education,Documentaries
3084,0.5103517752973615,News,Health
3085,0.6821785144113585,Education,Lectures
3086,0.8356012746423508,Sports,Soccer
3087,0.08112830855550379,Education,Workshops
3088,0.6886740829126476,Gaming,Mobile Gaming
3089,0.020545363719732923,Education,Tutorials
3090,0.4906340256254974,News,Weather
3091,0.39207897942071046,News,International News
3092,0.2559334745293317,Gaming,Role-Playing Games
3093,0.4707923020908773,News,International News
3094,0.15543011775670323,Sports,Soccer
3095,0.630860231484791,Entertainment,Drama
3096,0.8339590017770883,News,Politics
3097,0.14464741641349388,Education,Lectures
3098,0.20897643694597956,Education,Online Courses
3099,0.5169882873838193,Gaming,PC Gaming
3100,0.005451304985386041,Entertainment,Documentaries
3101,0.09434760415592891,Sports,Soccer
3102,0.635733883972491,Sports,Tennis
3103,0.3009447737205234,News,Weather
3104,0.8075374082013702,Education,Documentaries
3105,0.7293015361164388,Entertainment,TV Shows
3106,0.423392127662345,News,Politics
3107,0.9869935622707561,Sports,Basketball
3108,0.7214247213504623,News,Politics
3109,0.40482534386819513,Gaming,Role-Playing Games
3110,0.44121041534119676,Entertainment,Movies
3111,0.35159362291748675,Entertainment,TV Shows
3112,0.16930755663427344,Education,Seminars
3113,0.7724061370386378,Entertainment,TV Shows
3114,0.13057432874360508,Gaming,PC Gaming
3115,0.33943833318988736,Entertainment,Drama
3116,0.49196332922587116,News,Health
3117,0.08879033778969936,Sports,Basketball
3118,0.9038756964285729,Sports,Baseball
3119,0.023634694337896667,Gaming,eSports
3120,0.18264693600727844,Gaming,Strategy Games
3121,0.41520738339366936,News,Local News
3122,0.7854762538925933,Education,Lectures
3123,0.6323168722336026,Education,Documentaries
3124,0.23450931940411635,Sports,Football
3125,0.067795347492834,Education,Workshops
3126,0.9989168924269283,Entertainment,Music Videos
3127,0.6235285550199291,Gaming,Mobile Gaming
3128,0.20824806967190634,Gaming,Mobile Gaming
3129,0.8443159962832671,Education,Workshops
3130,0.1132098849767913,Entertainment,Drama
3131,0.11886027477485839,Education,Tutorials
3132,0.3698552595905029,Entertainment,Movies
3133,0.463781556092688,Gaming,Mobile Gaming
3134,0.2003005989471882,Sports,Basketball
3135,0.5597748375508071,News,International News
3136,0.11250384027195648,News,Politics
3137,0.5805681343897472,Entertainment,Movies
3138,0.04350996452119804,Gaming,Mobile Gaming
3139,0.33422314242248874,Sports,Hockey
3140,0.8471590708240883,Sports,Soccer
3141,0.021949960703341764,News,Politics
3142,0.06579131595423315,Sports,Football
3143,0.8989466425848903,News,Technology News
3144,0.8104262313734859,Education,Online Courses
3145,0.6224010646922723,Sports,Tennis
3146,0.9880047437798078,News,Weather
3147,0.7100320960266727,Gaming,Role-Playing Games
3148,0.9475193227688722,News,Technology News
3149,0.8156432710492846,Gaming,eSports
3150,0.389728408869368,Gaming,Strategy Games
3151,0.014024862275466954,Sports,Basketball
3152,0.8603791550074983,Education,Seminars
3153,0.31207572855565757,News,Technology News
3154,0.06704323687205271,Education,Tutorials
3155,0.18433422165005886,Gaming,eSports
3156,0.4854545777372987,Gaming,eSports
3157,0.12246733960525125,Entertainment,Drama
3158,0.009764294174836374,Gaming,eSports
3159,0.885106912358944,News,Technology News
3160,0.7332213422800369,Sports,Tennis
3161,0.5894684575905951,Sports,Tennis
3162,0.2907296686291925,Entertainment,Movies
3163,0.5553511573357818,Entertainment,TV Shows
3164,0.9915199690221299,News,Politics
3165,0.4887159403840473,Sports,Tennis
3166,0.5190589845731488,Entertainment,Movies
3167,0.9128500051066912,Gaming,eSports
3168,0.689314976287311,Sports,Tennis
3169,0.0560502079824764,News,Politics
3170,0.524798643122361,News,Technology News
3171,0.8793556092997498,Entertainment,Drama
3172,0.666211878450157,Education,Workshops
3173,0.6209367624731479,Sports,Hockey
3174,0.9353336677857831,Sports,Tennis
3175,0.9062451879904387,Education,Lectures
3176,0.21870405018889938,Education,Workshops
3177,0.015129612599630526,Sports,Football
3178,0.8423047843522035,Education,Lectures
3179,0.49424694913323597,News,Weather
3180,0.710298633511605,Gaming,Strategy Games
3181,0.7820393658927531,News,Health
3182,0.8438188965278163,News,Local News
3183,0.6908582625790777,Gaming,eSports
3184,0.5127484578668567,Education,Online Courses
3185,0.19477843243016757,Sports,Football
3186,0.9380507087903853,Education,Lectures
3187,0.5821400430342839,Gaming,PC Gaming
3188,0.4778059314203513,Entertainment,TV Shows
3189,0.36610322829534214,Entertainment,Music Videos
3190,0.9526653233618952,Education,Seminars
3191,0.49518522427339706,Gaming,Role-Playing Games
3192,0.4957916664932206,News,Local News
3193,0.598173609386275,Gaming,eSports
3194,0.5228185304604664,News,Weather
3195,0.5653197406650559,Education,Documentaries
3196,0.19067750567721675,Sports,Soccer
3197,0.7980644553668086,Gaming,PC Gaming
3198,0.1347022890926204,Sports,Tennis
3199,0.04419961207531231,Gaming,Strategy Games
3200,0.30325809164700157,News,Technology News
3201,0.8746218646220645,News,Politics
3202,0.5026765807912623,Sports,Basketball
3203,0.25980514075182093,Sports,Baseball
3204,0.7054191731910816,Gaming,Mobile Gaming
